schemaVersion,recordType,source,content,collectedAt
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/parti-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129563
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/iTransformer'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129568
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/codota/tabnine-intellij'}","{'entityName': 'codota', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129574
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jasmcaus/ai-math-roadmap'}","{'entityName': 'jasmcaus', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129579
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/OpenHUTB/hutb'}","{'entityName': 'OpenHUTB', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129584
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/404notf0und/Always-Learning'}","{'entityName': '404notf0und', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129589
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/esa/pygmo2'}","{'entityName': 'esa', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129594
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/glample/Arnold'}","{'entityName': 'glample', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129599
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/multigroupco/DMG-Data-Science-Awesome'}","{'entityName': 'multigroupco', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129605
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/egnn-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129610
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Ramakm/AI-ML-Book-References'}","{'entityName': 'Ramakm', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129615
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/philipperemy/deep-learning-bitcoin'}","{'entityName': 'philipperemy', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129621
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/theamrzaki/text_summurization_abstractive_methods'}","{'entityName': 'theamrzaki', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129628
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Mohitkr95/best-data-science-resources'}","{'entityName': 'Mohitkr95', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129633
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kklt92/awesome-ai-extensions'}","{'entityName': 'kklt92', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129638
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/FutureExcited/vibe-rules'}","{'entityName': 'FutureExcited', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129643
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/alibaba/gym-starcraft'}","{'entityName': 'alibaba', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129649
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/different-ai/embedbase'}","{'entityName': 'different-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129654
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/bioint/MetisFL'}","{'entityName': 'bioint', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129659
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Teamlinker/Teamlinker'}","{'entityName': 'Teamlinker', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129664
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yanshengjia/artificial-intelligence'}","{'entityName': 'yanshengjia', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129669
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Leeroo-AI/mergoo'}","{'entityName': 'Leeroo-AI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129676
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/opendilab/DI-sheep'}","{'entityName': 'opendilab', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129683
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ncounterspecialist/twick'}","{'entityName': 'ncounterspecialist', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129688
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/e2-tts-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129694
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/tarun005/FLAVR'}","{'entityName': 'tarun005', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129699
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/subho406/OmniNet'}","{'entityName': 'subho406', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129704
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/neurocult/agency'}","{'entityName': 'neurocult', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129709
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/arcelien/pba'}","{'entityName': 'arcelien', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129716
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/siren-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129723
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/HRNPH/AIwaifu'}","{'entityName': 'HRNPH', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129728
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/explosion/prodigy-recipes'}","{'entityName': 'explosion', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129733
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/GoogleCloudPlatform/genai-for-marketing'}","{'entityName': 'GoogleCloudPlatform', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129739
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Sophia-11/DeepLearningNotes'}","{'entityName': 'Sophia-11', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129744
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/local-attention'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129749
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/stillwater-sc/universal'}","{'entityName': 'stillwater-sc', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129754
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nschaetti/EchoTorch'}","{'entityName': 'nschaetti', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129760
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/intelligencedev/manifold'}","{'entityName': 'intelligencedev', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129767
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lxe/llavavision'}","{'entityName': 'lxe', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129773
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zc-alexfan/arctic'}","{'entityName': 'zc-alexfan', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129778
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/IBM/clai'}","{'entityName': 'IBM', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129783
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/slot-attention'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129788
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/anarchy-ai/LLM-VM'}","{'entityName': 'anarchy-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129793
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hsahovic/poke-env'}","{'entityName': 'hsahovic', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129798
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zc-alexfan/hold'}","{'entityName': 'zc-alexfan', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129805
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mehmetkahya0/AI-Catalog'}","{'entityName': 'mehmetkahya0', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583651
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/operand/agency'}","{'entityName': 'operand', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583668
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zjunlp/OmniThink'}","{'entityName': 'zjunlp', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583675
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/amanchadha/coursera-gan-specialization'}","{'entityName': 'amanchadha', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583682
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/caelan/pddlstream'}","{'entityName': 'caelan', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583687
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/liguge/Journals-of-Prognostics-and-Health-Management'}","{'entityName': 'liguge', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583693
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/D7EAD/liboai'}","{'entityName': 'D7EAD', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583699
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/uoftcprg/pokerkit'}","{'entityName': 'uoftcprg', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583704
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hpcaitech/SwiftInfer'}","{'entityName': 'hpcaitech', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583712
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/takara-ai/go-attention'}","{'entityName': 'takara-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583718
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ankitshah009/all-about-ai-residency'}","{'entityName': 'ankitshah009', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583724
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/rectified-flow-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583730
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/fei-aiart/courses'}","{'entityName': 'fei-aiart', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583736
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/archinetai/surgeon-pytorch'}","{'entityName': 'archinetai', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583741
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/MultiModalMamba'}","{'entityName': 'kyegomez', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583747
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/sinkingsugar/nimtorch'}","{'entityName': 'sinkingsugar', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583752
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/igiagkiozis/CrystalAI'}","{'entityName': 'igiagkiozis', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583760
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/wuhuikai/GP-GAN'}","{'entityName': 'wuhuikai', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583765
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Cledersonbc/tic-tac-toe-minimax'}","{'entityName': 'Cledersonbc', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583771
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/conceptofmind/LaMDA-rlhf-pytorch'}","{'entityName': 'conceptofmind', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583778
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/deployKF/deployKF'}","{'entityName': 'deployKF', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583784
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/Gemini'}","{'entityName': 'kyegomez', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583789
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SamurAIGPT/AI-Faceless-Video-Generator'}","{'entityName': 'SamurAIGPT', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583795
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/sthanhng/yoloface'}","{'entityName': 'sthanhng', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583801
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Yuan-ManX/audio-development-tools'}","{'entityName': 'Yuan-ManX', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583809
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/AmusementClub/vs-mlrt'}","{'entityName': 'AmusementClub', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583815
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/memoakten/ofxMSATensorFlow'}","{'entityName': 'memoakten', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583820
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zimingttkx/AI-Practices'}","{'entityName': 'zimingttkx', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583826
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/afiaka87/clip-guided-diffusion'}","{'entityName': 'afiaka87', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583831
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/diStyApps/Safe-and-Stable-Ckpt2Safetensors-Conversion-Tool-GUI'}","{'entityName': 'diStyApps', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583837
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/NPC-Worldwide/incognide'}","{'entityName': 'NPC-Worldwide', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583842
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/neuml/rag'}","{'entityName': 'neuml', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583848
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/woheller69/gptAssist'}","{'entityName': 'woheller69', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583855
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/robotic-transformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583861
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/erreurt/MahjongAI'}","{'entityName': 'erreurt', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583867
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/1duo/awesome-ai-infrastructures'}","{'entityName': '1duo', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583874
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/genielabs/HomeGenie'}","{'entityName': 'genielabs', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583880
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/erik-megarad/beebot'}","{'entityName': 'erik-megarad', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583885
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Shuijing725/awesome-robot-social-navigation'}","{'entityName': 'Shuijing725', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583891
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/aws-solutions/qnabot-on-aws'}","{'entityName': 'aws-solutions', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583896
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kuzand/Computer-Vision-Video-Lectures'}","{'entityName': 'kuzand', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583904
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/turing-machines/mentals-ai'}","{'entityName': 'turing-machines', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583909
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/google-deepmind/lab2d'}","{'entityName': 'google-deepmind', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583915
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/LaurentMazare/ocaml-torch'}","{'entityName': 'LaurentMazare', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583920
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/GeorgeCazenavette/mtt-distillation'}","{'entityName': 'GeorgeCazenavette', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583926
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Saquib764/omini-kontext'}","{'entityName': 'Saquib764', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583933
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/vaibhawvipul/First-steps-towards-Deep-Learning'}","{'entityName': 'vaibhawvipul', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583938
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/autoregressive-diffusion-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583944
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/elevenlabs/elevenlabs-js'}","{'entityName': 'elevenlabs', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583951
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/RoboFlamingo/RoboFlamingo'}","{'entityName': 'RoboFlamingo', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583956
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Haste171/langchain-chatbot'}","{'entityName': 'Haste171', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583962
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/conformer'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583969
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ocampor/image-quality'}","{'entityName': 'ocampor', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583974
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Mr-Homeless/waldo'}","{'entityName': 'Mr-Homeless', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583980
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/tensorpool/tensorpool'}","{'entityName': 'tensorpool', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583985
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ZJU-LLMs/Agent-Kernel'}","{'entityName': 'ZJU-LLMs', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583990
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/EleutherAI/DALLE-mtf'}","{'entityName': 'EleutherAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.583998
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/g-mlp-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584003
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/amberkakkar01/Health-Care-Chatbot'}","{'entityName': 'amberkakkar01', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584008
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/viveknaskar/everything-ai-ml'}","{'entityName': 'viveknaskar', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584014
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/PyPatel/Machine-Learning-and-AI-in-Trading'}","{'entityName': 'PyPatel', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584019
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/intelligo-mn/intelligo'}","{'entityName': 'intelligo-mn', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584025
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SeriousOldMan/Simulator-Controller'}","{'entityName': 'SeriousOldMan', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584030
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Robinwho/Deep-Learning'}","{'entityName': 'Robinwho', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584035
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ARCANGEL0/EVA'}","{'entityName': 'ARCANGEL0', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584042
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/aitomatic/semikong'}","{'entityName': 'aitomatic', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584049
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Yochengliu/Relation-Shape-CNN'}","{'entityName': 'Yochengliu', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584056
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/OpenAssistantGPT/OpenAssistantGPT'}","{'entityName': 'OpenAssistantGPT', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584061
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/tatp22/linformer-pytorch'}","{'entityName': 'tatp22', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584066
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/recurrent-memory-transformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584072
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/neuml/annotateai'}","{'entityName': 'neuml', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584077
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/apehex/awesome-poker'}","{'entityName': 'apehex', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584082
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ownpilot/OwnPilot'}","{'entityName': 'ownpilot', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584089
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/VedantRGosavi/UE5-MCP'}","{'entityName': 'VedantRGosavi', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584095
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jlin816/dynalang'}","{'entityName': 'jlin816', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584101
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Aditya-Khadilkar/Face-tracking-with-Anime-characters'}","{'entityName': 'Aditya-Khadilkar', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584106
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ankonzoid/artificio'}","{'entityName': 'ankonzoid', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584112
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/dctian/DeepPiCar'}","{'entityName': 'dctian', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584118
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yandex-research/rtdl-num-embeddings'}","{'entityName': 'yandex-research', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584123
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zaina-ml/ml_forge'}","{'entityName': 'zaina-ml', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584129
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/LearnMachineLearning/the-math-of-intelligence'}","{'entityName': 'LearnMachineLearning', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584136
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hanlulong/awesome-ai-for-economists'}","{'entityName': 'hanlulong', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584141
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/casparwylie/Perceptron'}","{'entityName': 'casparwylie', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584148
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/dustland/agentok'}","{'entityName': 'dustland', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584153
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Droidtown/ArticutAPI'}","{'entityName': 'Droidtown', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584159
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/KindaBrazy/LynxHub'}","{'entityName': 'KindaBrazy', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584167
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/danaugrs/huskarl'}","{'entityName': 'danaugrs', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584175
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Ank-Cha/Social-Distancing-Analyser-COVID-19'}","{'entityName': 'Ank-Cha', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584183
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/several27/FakeNewsCorpus'}","{'entityName': 'several27', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584194
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/MCarlomagno/FaceRecognitionAuth'}","{'entityName': 'MCarlomagno', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584202
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/feder-cr/resume_render_from_job_description'}","{'entityName': 'feder-cr', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584208
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Gautam-J/Machine-Learning'}","{'entityName': 'Gautam-J', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584214
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/devmode-id/belajarpython.com'}","{'entityName': 'devmode-id', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584219
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/q-transformer'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584236
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/rebecca-vickery/data-science-learning-resources'}","{'entityName': 'rebecca-vickery', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584243
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/okfn-brasil/rosie'}","{'entityName': 'okfn-brasil', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584249
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/apt-oss/libro'}","{'entityName': 'apt-oss', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584258
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lightdock/lightdock'}","{'entityName': 'lightdock', 'data': {'employeeCount': None}}",2026-07-20T09:33:30.584264
